temperature,induction_time,host_organism,vector_type,induction_condition,media_type,expression_level,solubility
29.691039891519203,2.3852536224508043,S. cerevisiae,pET,IPTG,M9,0.29876249190580606,0.48099314881714517
21.652000394103066,5.4918284114863924,E. coli,pET,Methanol,TB,0.3454670515185385,0.6813420808625885
30.455122853885886,3.613960426610586,S. cerevisiae,pTrc,Methanol,LB,0.5026924767233761,0.315330262276367
36.830915451772476,6.785354603823129,E. coli,pBAD,Methanol,M9,0.7879831739883374,0.723520673668453
22.381428259020907,3.8621717535414426,E. coli,pET,IPTG,TB,0.422144720190327,0.7350439051328458
28.811604090183522,4.731320894490807,E. coli,pBAD,Methanol,YPD,0.46468805746869357,0.6670426132110132
34.915342222775244,2.069723239448604,P. pastoris,pET,Methanol,M9,0.530237368535057,0.38525322368443404
32.593066501821475,2.434681326767353,P. pastoris,pBAD,IPTG,YPD,0.3721265115220435,0.3667412693484404
31.849267596919553,4.354961338440109,E. coli,pBAD,Arabinose,LB,0.8122247757507964,0.3452264032873871
31.94222942778086,4.879633008302741,S. cerevisiae,pET,Arabinose,LB,0.5075862667780915,0.4218849235996508
26.11134957073584,5.600123288715823,E. coli,pTrc,Methanol,TB,0.27623240559507933,0.5786985562350464
24.991061352496388,3.7499754722558194,S. cerevisiae,pBAD,IPTG,M9,0.08954795612151871,0.4676837033888579
33.75913964313473,6.169891316759255,E. coli,pTrc,Methanol,YPD,0.7300528927937578,0.3636643771786557
33.77192770954608,7.160734383135227,S. cerevisiae,pTrc,IPTG,TB,0.7318895230761542,0.5358458435710801
34.74022941586176,6.679105933360098,P. pastoris,pET,IPTG,LB,0.47258245694855566,0.736309603071184
35.525089393460014,2.237712952090143,S. cerevisiae,pET,Arabinose,LB,0.6782867263113582,0.2892878851913335
28.69282078063594,4.883041683546974,E. coli,pET,Arabinose,M9,0.7013959144946863,0.5692052600989246
28.525777009682393,2.629581070509049,P. pastoris,pBAD,IPTG,YPD,0.326032898073094,0.5155031294557438
33.57101804243518,3.452270095175165,S. cerevisiae,pET,Methanol,M9,0.5267543625690596,0.031723155640223814
31.049386823222008,7.919975559602879,S. cerevisiae,pET,Arabinose,YPD,0.6679736141203286,0.5847349343262983
31.93343691338096,2.854973257409079,S. cerevisiae,pBAD,Methanol,YPD,0.6137936017580296,0.20497468804061217
33.52847538041372,4.993328920708136,S. cerevisiae,pBAD,Arabinose,M9,0.592237442931972,0.43373891173422624
35.13009081089863,5.708934405908715,S. cerevisiae,pET,Arabinose,TB,0.5949591428621069,0.39179610912115553
25.74591766647611,6.214789823264624,P. pastoris,pET,Methanol,M9,0.4437320106259585,0.6796435138028829
26.384910194879048,5.357892100921484,P. pastoris,pET,Arabinose,M9,0.41266779068005555,0.7204667977910492
21.597692977294773,2.0586250845151017,P. pastoris,pET,Arabinose,LB,0.2554838788351474,0.666511338931048
29.830762396934958,3.9587678494639515,P. pastoris,pTrc,Methanol,LB,0.21429254568749478,0.70995427109444
20.611018654544615,5.106269860308268,E. coli,pTrc,Arabinose,M9,0.4290190323280184,0.8538131541423775
27.915166308251823,2.527198994869,P. pastoris,pET,Arabinose,M9,0.3369334328462273,0.5510130648247769
29.2249587900288,4.103761587255084,S. cerevisiae,pTrc,Arabinose,LB,0.4094762576440802,0.381581993075965
24.871201286180835,2.1992186527481996,S. cerevisiae,pBAD,Methanol,YPD,0.3543593436406208,0.37612579257969275
30.044165429673182,2.4714709829301245,P. pastoris,pTrc,IPTG,M9,0.5203916886475162,0.5361071569159344
20.51850424896384,4.381539657209577,S. cerevisiae,pTrc,Methanol,TB,0.2850643893828855,0.6793264639951108
20.634919208736644,2.796294524258362,P. pastoris,pET,IPTG,TB,0.23966964727027612,0.7417314808630077
33.98420953121419,5.405245089569349,S. cerevisiae,pTrc,Arabinose,TB,0.7074738282360111,0.5293359749483724
26.12324090399147,6.136789814823595,E. coli,pTrc,IPTG,M9,0.5462844111150074,0.5513636622729523
22.160028715082042,6.803520194654498,E. coli,pTrc,Methanol,YPD,0.3921618261146328,0.9750216365650823
28.878135420931674,3.200901465468861,P. pastoris,pTrc,Methanol,YPD,0.3924234863455447,0.6385311947069188
33.08989040267639,3.0048954935544185,P. pastoris,pBAD,Arabinose,LB,0.17650200685694906,0.2212882291287626
23.668957467446333,2.6274070420064017,P. pastoris,pET,IPTG,M9,0.0,0.8741624438442953
30.589138088923004,5.81858149726182,S. cerevisiae,pET,Arabinose,YPD,0.5324174385839802,0.5647300154371252
21.450906904894055,6.238854358921407,P. pastoris,pBAD,Arabinose,M9,0.06354658033129185,0.8230307393012165
20.87858925986633,2.1895168689538522,E. coli,pTrc,Methanol,LB,0.17106187574376758,0.6824969321162538
29.033028736658515,7.617273477462139,S. cerevisiae,pBAD,IPTG,LB,0.4932448910464271,0.5613455085966887
29.19079706737181,2.3118277019088342,P. pastoris,pTrc,IPTG,LB,0.23313350055195364,0.5430311934352218
30.83630832546951,5.247778011806423,S. cerevisiae,pBAD,IPTG,TB,0.46909330805603167,0.416773218567435
32.343552673285245,6.254363116705498,S. cerevisiae,pET,IPTG,M9,0.6570256005382182,0.7173167890555616
36.589485350863086,7.225814742476514,P. pastoris,pET,Arabinose,LB,0.6270794412133814,0.5663744060382224
28.77710592112032,6.284521592794567,S. cerevisiae,pET,Arabinose,M9,0.39750853984348894,0.6649392412624746
25.490260040001182,6.810368498418751,E. coli,pTrc,Methanol,TB,0.6780557876546199,0.6744012328483058
33.51816531106796,4.036701155256837,E. coli,pTrc,Arabinose,TB,0.44683124209232017,0.5046572835286716
24.604148271455262,6.888950682479074,S. cerevisiae,pBAD,Arabinose,LB,0.4506203536675268,0.7280085734192253
27.462514151995812,2.4806890783080506,P. pastoris,pBAD,Methanol,LB,0.12541407210575078,0.394215898164074
21.33375848281852,7.3688999363631655,S. cerevisiae,pET,Methanol,YPD,0.41159353692493444,0.8074732780539199
20.430962638062777,5.285554256922417,E. coli,pTrc,Methanol,M9,0.3678116119194872,0.9934784731312902
36.36502304952472,6.903786619774962,S. cerevisiae,pBAD,Arabinose,LB,0.7474008953145815,0.5364430856792566
34.211662048707495,4.713909707109801,S. cerevisiae,pTrc,Arabinose,YPD,0.5988957581651686,0.3511747757084508
31.831561503592866,5.86146617117915,E. coli,pTrc,Methanol,M9,0.5631251776694403,0.365019413248228
26.95220005504259,5.15841596561668,S. cerevisiae,pET,Methanol,LB,0.333219422521104,0.5009996077548429
22.94600344120438,6.389537130531991,S. cerevisiae,pET,Methanol,YPD,0.35009737289300524,0.6008471634130119
22.65942972540846,2.4897798921835372,P. pastoris,pTrc,Arabinose,YPD,0.3848881306321262,0.4653852196653997
24.25412926879812,2.362112503943383,P. pastoris,pTrc,Arabinose,M9,0.3831077784714358,0.6877154263602647
29.336853300004048,3.4826194040608787,E. coli,pTrc,IPTG,YPD,0.40020783513985625,0.4998575811127224
32.14813068590106,2.95726808067913,E. coli,pTrc,Arabinose,M9,0.6110787449287753,0.5818862023050876
31.22335540420143,7.23070139955321,E. coli,pET,Arabinose,M9,0.4828724365309234,0.5374068610077267
24.75887624808103,3.315283924148266,P. pastoris,pBAD,Arabinose,M9,0.21561938819950122,0.6440871580914309
36.2327097712743,7.855191534914788,E. coli,pET,Methanol,TB,0.6742203546639781,0.4092806680698425
32.54424758382807,4.0213747506266415,E. coli,pBAD,Arabinose,YPD,0.6810828988968924,0.3839453565652892
29.424018892693812,3.0927074941321955,E. coli,pTrc,Methanol,M9,0.356101945001421,0.449136743472545
30.39925268598399,6.738191042854875,P. pastoris,pBAD,IPTG,LB,0.5196938355671299,0.6452977646164162
27.13320106127243,5.952246653005257,S. cerevisiae,pET,IPTG,TB,0.4418297474935492,0.626833016025423
24.211426821519677,4.989174298718834,E. coli,pET,Methanol,TB,0.43961887145090506,0.7908628459134888
26.051535537071448,5.332181305625787,S. cerevisiae,pTrc,Methanol,YPD,0.570331509195681,0.7036659623863777
32.883383877894275,6.315210669633583,E. coli,pET,Methanol,M9,0.8339644348095174,0.4745050044718864
20.24468930670585,3.3707284479877924,S. cerevisiae,pTrc,Arabinose,YPD,0.21766316828089083,0.6518070156116079
21.973234888617576,7.978003496340452,P. pastoris,pET,IPTG,TB,0.3330986608568403,1.0
20.7820449143698,7.848758972880699,P. pastoris,pET,Methanol,M9,0.19037258813411717,1.0
20.692389639422494,5.901954118081621,E. coli,pTrc,Arabinose,LB,0.42492926976656664,0.7555212291643529
34.542829928187125,3.1972547055748706,S. cerevisiae,pBAD,IPTG,M9,0.6781688343505164,0.3766273851483543
31.962183609460403,6.0813694545877475,P. pastoris,pET,Arabinose,TB,0.46911120181960947,0.6462758598122093
28.060955094484527,2.433190453875055,E. coli,pBAD,IPTG,LB,0.5134461496748126,0.36260901013199354
21.663180731067026,2.183915013234836,E. coli,pET,Arabinose,M9,0.1765378448256028,0.6920012067527672
28.35746987698615,3.546097331067282,P. pastoris,pET,IPTG,LB,0.28874115952733675,0.5855005369564618
28.04902010326962,4.775737740435898,P. pastoris,pET,IPTG,LB,0.41516253758786614,0.4631997411103478
22.944431788470258,7.209635032450283,E. coli,pET,Arabinose,TB,0.5201407265440245,0.8053582865600831
27.375478037045543,6.363014418597848,S. cerevisiae,pBAD,Methanol,LB,0.5431166269067955,0.6404976612187946
26.774580484755347,6.456239127199886,S. cerevisiae,pBAD,IPTG,YPD,0.39150388128404007,0.5940661831970306
30.46945166688768,4.552960006688452,S. cerevisiae,pET,Methanol,TB,0.27749376679837634,0.595388258085826
30.796592064749944,4.075609955281777,E. coli,pET,Arabinose,YPD,0.6571122988059713,0.6170424183372465
20.77016816612476,4.226232577907616,P. pastoris,pBAD,Methanol,LB,0.12589670080149606,0.746934810103474
26.36841444865001,7.925897382416347,E. coli,pTrc,Methanol,YPD,0.6456578527504532,0.7398338888874945
30.63961856714202,2.240655148474895,P. pastoris,pTrc,Methanol,M9,0.3748478386414044,0.43611909769452306
28.553316395861494,7.202188976734691,S. cerevisiae,pBAD,Methanol,LB,0.3411915091727342,0.6306074522294307
34.56032730020148,5.472052451434361,S. cerevisiae,pET,Methanol,M9,0.6637550096579492,0.35964635941008183
31.197791737522067,4.6316925151375425,P. pastoris,pET,IPTG,YPD,0.36254462559638817,0.18113887333285014
22.769885260384306,6.351545962490819,P. pastoris,pTrc,IPTG,M9,0.33303848938172353,1.0
21.19966870580731,4.920013648548217,E. coli,pTrc,IPTG,LB,0.36521311994779926,0.760719956734179
30.921127729507365,7.240539428489964,S. cerevisiae,pBAD,Arabinose,M9,0.7163091464315344,0.5782407498557918
20.45069227920757,7.404211184067551,E. coli,pTrc,Methanol,YPD,0.6071757013874903,0.9375540134123674
29.958184881648876,4.5303255612407325,E. coli,pBAD,IPTG,YPD,0.36133500883396985,0.5237196798269271
35.98391410422428,3.6609667834103092,E. coli,pTrc,Arabinose,YPD,0.8502664952443302,0.3002518110258154
29.783061023889942,5.554101971560174,S. cerevisiae,pTrc,IPTG,LB,0.40710219945331877,0.43593041527344645
26.598888745510873,7.474180073700146,E. coli,pTrc,IPTG,YPD,0.7956182427334518,0.5748292692205146
30.935899713520005,3.2639731340339995,E. coli,pET,Methanol,LB,0.49319167879637194,0.30686712956946466
27.790299138355785,5.737799501380897,E. coli,pET,Arabinose,M9,0.5118412725713245,0.5315527168850298
29.27548541837089,5.789361320555123,E. coli,pET,Methanol,YPD,0.5494711348448054,0.6780374163443291
36.004901749200926,6.398678134491686,E. coli,pTrc,Methanol,M9,0.6743282206094817,0.5557878026978955
26.56374484261316,2.789406110763559,E. coli,pBAD,IPTG,TB,0.6799806528481053,0.4351028506625743
36.34023958500654,6.294949788092532,S. cerevisiae,pBAD,Methanol,M9,0.6095521131555299,0.14878352013432022
35.39096091325308,7.454195123993846,E. coli,pBAD,Arabinose,TB,0.7088418490571379,0.5513963438366438
23.32844929141804,3.078098653221452,P. pastoris,pBAD,Methanol,M9,0.23508315509583083,0.6236671701699588
21.179142114877813,3.425259949543266,E. coli,pET,Methanol,LB,0.25308826734941636,0.6400737649229886
21.713226023416254,7.828370564249838,E. coli,pET,Methanol,M9,0.6695258276639472,0.9929230923444471
20.309771036076345,3.0858617162569386,S. cerevisiae,pTrc,IPTG,LB,0.07534985243091243,0.6529493371031471
21.605530332850783,7.126310560217474,S. cerevisiae,pTrc,Arabinose,LB,0.3208431842503501,0.7138500696570966
31.611115148078067,4.953667138688209,P. pastoris,pBAD,IPTG,YPD,0.5324427517300218,0.44146954969677477
21.21020702382389,3.483386446419062,P. pastoris,pET,IPTG,LB,0.20749461745213887,0.7109119386697386
25.422585714993943,7.224499407635069,S. cerevisiae,pBAD,IPTG,TB,0.5095184609217736,0.6348140977152436
34.36288028648073,4.671831530015993,S. cerevisiae,pTrc,IPTG,YPD,0.6821683626813548,0.376532776208026
20.39562290750904,5.088904123578141,E. coli,pTrc,IPTG,YPD,0.49402655046525057,0.892538653760652
33.845964204011906,4.155400216398594,S. cerevisiae,pBAD,Arabinose,M9,0.5147367007156896,0.23004284279955756
24.7915311711478,5.557705108609564,P. pastoris,pTrc,Methanol,LB,0.5476385235998562,0.766190154127493
22.008802069568155,2.9811432355101366,E. coli,pBAD,IPTG,LB,0.28713574748649173,0.7358458776900211
31.844531811190564,4.3464892199105645,P. pastoris,pET,IPTG,TB,0.4115231977367403,0.5187449520471988
30.692028395258028,7.816473934011725,E. coli,pBAD,Arabinose,M9,0.6647793673184695,0.7542167252111907
34.9170242299599,3.5488005962067652,S. cerevisiae,pET,Arabinose,M9,0.48919510110979286,0.28454095116551587
32.49620774466606,5.940419987247753,P. pastoris,pET,Methanol,YPD,0.37896747772250444,0.6101147047295377
33.65917581654243,3.951140385348169,E. coli,pTrc,Arabinose,YPD,0.4308426113652509,0.45883567633701366
24.79458773371221,6.640838754119604,E. coli,pTrc,Methanol,YPD,0.565376993951286,0.7041243692827018
23.016472244255286,2.785241964310099,S. cerevisiae,pTrc,IPTG,TB,0.19797315998548867,0.760976782049214
32.76045077789459,7.818926270471268,S. cerevisiae,pBAD,IPTG,TB,0.7973075334356967,0.6403582857361779
33.71619056754349,4.7227372483018355,S. cerevisiae,pBAD,Methanol,YPD,0.5103156388610153,0.5340832237219115
36.83858741401144,3.4163027800787837,P. pastoris,pTrc,Arabinose,M9,0.4539159048573285,0.46974966607097346
27.01450050749425,2.440980483980076,E. coli,pBAD,Methanol,TB,0.5319658645680256,0.5293304396395934
26.324307458477314,3.0185474305252447,S. cerevisiae,pTrc,Arabinose,M9,0.3692517449856858,0.6324864849825068
33.19902033261395,5.118643691336106,P. pastoris,pBAD,IPTG,M9,0.4540311814583278,0.5533874327540969
25.793660184301302,4.022019058587718,P. pastoris,pET,Arabinose,LB,0.23830602230755565,0.5814315827841052
35.8228745352606,6.973300195295657,P. pastoris,pET,Methanol,YPD,0.95,0.5672712961346184
34.5930167813312,4.585325141970836,S. cerevisiae,pTrc,Methanol,LB,0.5651412880776824,0.27192116647164516
27.292898465375313,3.4922856355257794,S. cerevisiae,pBAD,IPTG,YPD,0.47128976627862873,0.279592525337235
32.76480815245546,5.70286991962418,E. coli,pBAD,Arabinose,YPD,0.5304289874549041,0.43783336080412694
32.8272288594396,6.240663301312675,E. coli,pET,Arabinose,M9,0.5945374598703663,0.5575062212821617
21.753105770210855,3.0022514474056994,S. cerevisiae,pET,Arabinose,YPD,0.4598818721407829,0.7079204896646214
35.34339941355263,3.005715297729906,P. pastoris,pTrc,IPTG,M9,0.5798339882042881,0.28916723665495137
28.589290331613572,2.220028561601258,P. pastoris,pET,Arabinose,M9,0.3383215395560899,0.5998088190046305
34.04977692383161,6.4184120903938435,P. pastoris,pTrc,Methanol,YPD,0.4921119791247242,0.4571231377684256
25.4408432175204,5.98282716573083,E. coli,pET,Arabinose,M9,0.4890279812641406,0.6200649806553084
35.22389488443541,4.847785254498883,P. pastoris,pET,IPTG,M9,0.4304614332336713,0.6192656688611936
26.616428538480772,7.065022693815183,E. coli,pBAD,Arabinose,M9,0.45323914951475286,0.7450131693787739
20.18424007516507,6.834020917700319,E. coli,pET,Arabinose,TB,0.5408984150962013,0.8643896981356055
35.391493599127486,5.512126186380513,P. pastoris,pET,Methanol,M9,0.5784067551379597,0.5258166279729773
21.55187350536427,7.209627683079551,P. pastoris,pTrc,Arabinose,TB,0.4089413068052077,0.7960213951381243
25.428331839037053,3.2350472602206093,S. cerevisiae,pET,Methanol,TB,0.2859889093023611,0.49070412844132905
36.15105343986369,2.6715177163863673,S. cerevisiae,pTrc,Methanol,M9,0.5177961517891696,0.23999788962056334
36.160321497938455,3.618497669101938,P. pastoris,pET,IPTG,M9,0.4304166446139557,0.5124644922100352
29.748444098095863,2.342521136535889,E. coli,pET,Methanol,TB,0.3935028097362029,0.25641005761081953
30.741232606886587,5.187017168006192,E. coli,pTrc,Methanol,TB,0.7485127847554346,0.7253142080294218
27.623573873631436,7.619634153769769,E. coli,pBAD,IPTG,M9,0.618844825681769,0.7316281227975794
24.984583118867096,2.236061244011058,E. coli,pTrc,Methanol,M9,0.42969218707949697,0.42152264500054665
25.58729727128857,2.732659484060161,E. coli,pTrc,IPTG,YPD,0.4902637871544633,0.41395509780535966
31.432813753309652,4.7131941697006114,S. cerevisiae,pTrc,Arabinose,TB,0.49017737350399193,0.48362821103689063
32.79036700044056,7.6032501051674295,P. pastoris,pBAD,IPTG,TB,0.5723334338775562,0.5334356946797965
33.45684374333943,3.896936629860503,S. cerevisiae,pET,Methanol,YPD,0.3755755444052829,0.3093745859138337
33.423508427507414,5.043408852130355,E. coli,pTrc,IPTG,TB,0.5327755166447827,0.44979628699624075
21.550503751827737,2.2494371543023526,E. coli,pTrc,Methanol,LB,0.22211729952019188,0.7328640433928196
28.405145179943887,2.890059205772533,E. coli,pBAD,Arabinose,TB,0.5225015211183905,0.5890325936177158
20.978498920282952,7.919780737753081,E. coli,pTrc,IPTG,YPD,0.5054885600997013,0.8528878970998168
29.341990999503505,7.790712178616273,P. pastoris,pET,Arabinose,LB,0.40251381478228315,0.7403555548034014
27.506018523347407,2.029639885606458,E. coli,pBAD,Methanol,M9,0.47498477273861395,0.3016788418518089
35.0909711068911,7.710870712539434,P. pastoris,pET,Methanol,YPD,0.6474872254018812,0.41378707030945683
25.965555213385336,5.834719626893002,E. coli,pET,Arabinose,YPD,0.44687334485338304,0.568625625692185
21.9901392792693,7.207509767120133,P. pastoris,pBAD,IPTG,M9,0.33958183139670745,1.0
22.43085859489821,4.728439133803155,S. cerevisiae,pTrc,IPTG,YPD,0.37206072696651454,0.7507095880366021
32.94568073919703,5.093576171475501,E. coli,pET,Methanol,TB,0.5297640191841312,0.5279987176692489
30.509707076376436,4.933079481541521,P. pastoris,pET,Arabinose,M9,0.4747505544712755,0.4412310993309291
21.719085494087434,6.001185545276626,S. cerevisiae,pET,Arabinose,YPD,0.3773614244553379,0.6809235823929386
21.429815703954958,2.8379075285378774,E. coli,pET,IPTG,M9,0.23457830035095972,0.5625445770279652
31.91647523480504,2.179841539236068,E. coli,pBAD,IPTG,M9,0.5222235444573861,0.34902851935480744
21.23697110819129,3.8475796495471455,E. coli,pBAD,IPTG,M9,0.40284984330316587,0.6821510379179101
33.97162100793606,6.22808457641988,P. pastoris,pET,Arabinose,LB,0.45964952595766123,0.4705095638668062
32.006117861660435,3.2111207127376904,P. pastoris,pTrc,IPTG,YPD,0.3310984736138463,0.501468115360304
21.382929270912296,6.040594599949504,S. cerevisiae,pET,IPTG,LB,0.24055125160150695,0.7863705067602098
21.442241139448264,7.819472276643623,P. pastoris,pTrc,Methanol,YPD,0.3079058616375278,0.8780226190495337
36.77287283451999,2.56340429473651,P. pastoris,pET,IPTG,TB,0.4482150367070379,0.35026962993395305
26.362603527854045,6.035612709350758,E. coli,pTrc,IPTG,TB,0.47588539940976593,0.808082407251082
26.300916500137145,4.662501315827427,E. coli,pET,Arabinose,TB,0.333693500502977,0.770722143599098
33.817592643377544,7.208853526265032,E. coli,pTrc,Arabinose,YPD,0.6335831878365248,0.6253604202408625
36.1032258155256,3.0628987366843154,E. coli,pET,Methanol,M9,0.5621981790629615,0.35751749799376886
36.76201808498881,6.155755713356987,E. coli,pET,IPTG,M9,0.8025232610266797,0.4275186383530084
32.80742914940201,7.0286917378886615,E. coli,pTrc,Methanol,LB,0.7390481890198154,0.6950210653570101
26.396412954025568,7.667685316844139,E. coli,pBAD,Arabinose,LB,0.6707352082674981,0.6674174293782118
21.41951218387737,6.099488169737874,S. cerevisiae,pTrc,Methanol,TB,0.2703719271814957,0.8579675566866934
33.211497570766426,4.983048584050564,S. cerevisiae,pBAD,Arabinose,LB,0.531690519450401,0.3979705157212607
29.492872245508686,5.707083441207283,S. cerevisiae,pET,Methanol,YPD,0.23100112930480085,0.7038936169701461
27.211774157198597,7.213429906872309,S. cerevisiae,pTrc,Methanol,YPD,0.5288703421515191,0.7431718876460747
35.40802454661051,5.423658479832978,E. coli,pTrc,IPTG,LB,0.7329980577869799,0.440180593497135
21.890357199204573,2.182322358181021,S. cerevisiae,pTrc,Methanol,LB,0.18607965107314967,0.5313307479027122
28.374626772944605,7.585692173041867,E. coli,pBAD,IPTG,LB,0.6486311113531712,0.7779469177751377
20.193011961046125,6.137160506189367,S. cerevisiae,pBAD,IPTG,LB,0.1714915287481446,0.8448500379130081
27.967230913900146,6.059080314663479,P. pastoris,pET,IPTG,TB,0.32936181781021945,0.6665002453537854
20.957155686591236,3.294050914386303,S. cerevisiae,pBAD,IPTG,TB,0.319593683499849,0.64330678566462
22.019904576557224,5.953312821395944,S. cerevisiae,pBAD,Methanol,LB,0.40232479524630965,0.8344499530011241
21.997946195210783,4.363186433924951,E. coli,pET,Arabinose,YPD,0.35528172427107185,0.5750660939247582
31.03657513597308,5.907397862248953,S. cerevisiae,pTrc,Arabinose,TB,0.591648967442589,0.5995910864809469
32.682762947512195,2.6395581818479443,P. pastoris,pTrc,Arabinose,YPD,0.3931107215532124,0.47377307922961653
29.917269006651715,5.947071827618216,E. coli,pET,Methanol,M9,0.5402806324253289,0.7250664972900838
36.356933324067214,7.996482354624,E. coli,pTrc,IPTG,YPD,0.7563446529535912,0.482317706869832
26.37279985190297,2.289272233163336,S. cerevisiae,pBAD,Arabinose,LB,0.2590324275288356,0.45432940598522453
24.857105466791634,7.863045105327904,E. coli,pET,Methanol,M9,0.44603467421794774,0.8434612004755773
34.76618517922083,4.441447764337224,E. coli,pET,IPTG,TB,0.7536986622533985,0.4875146054281493
23.801129254830695,7.224520702023555,E. coli,pET,Arabinose,TB,0.4678900584073795,0.8590084281113735
36.37478317049039,6.6943129043496405,E. coli,pTrc,IPTG,M9,0.6473065712957063,0.3626902099326697
20.206626069726877,5.402097565920007,E. coli,pET,Arabinose,YPD,0.2455507757244937,0.8383615854219835
36.48794005402986,6.430695255507959,E. coli,pET,Arabinose,TB,0.4584335490848318,0.6756965198662959
20.733718503159793,7.271093367808088,P. pastoris,pET,Arabinose,LB,0.39294813036027504,1.0
35.14943293286721,4.424841929906198,S. cerevisiae,pTrc,IPTG,M9,0.6132316844629342,0.5187522484129838
28.970918854467097,3.962198969379432,P. pastoris,pBAD,Methanol,LB,0.47794307232725924,0.6824076682302823
36.88040153402811,6.005560313381508,E. coli,pET,IPTG,M9,0.7021025382411028,0.5796506786491455
21.25454160050178,6.847075651647551,E. coli,pBAD,Arabinose,TB,0.434669092681239,0.8885632512827243
29.415522834822454,6.573710808659694,S. cerevisiae,pTrc,IPTG,YPD,0.45207153590375976,0.6513857202464327
36.47814310552468,6.786881893151807,P. pastoris,pTrc,Methanol,M9,0.5442242558014942,0.5665924521894306
28.89266335089253,4.613499888877598,S. cerevisiae,pTrc,IPTG,M9,0.5410669493051667,0.5119352650761246
30.699776848299464,6.90700529705013,P. pastoris,pTrc,Methanol,LB,0.4847189335400139,0.7599906117763744
31.827727712738493,2.7212543322236504,E. coli,pBAD,Methanol,TB,0.554829173457824,0.3425950769196481
27.727198101052146,5.266934587765097,S. cerevisiae,pET,IPTG,LB,0.38467554771338747,0.763730775727428
30.66848736142908,2.034551962988729,S. cerevisiae,pTrc,Arabinose,TB,0.5062282232798525,0.2441429567690197
29.933343302692705,3.947514979401622,E. coli,pTrc,Methanol,LB,0.33196138239725803,0.5851863008793122
35.319686178346814,4.198769209228387,S. cerevisiae,pBAD,IPTG,M9,0.405392256882868,0.47690734314652705
20.772588465804784,4.377036149655533,P. pastoris,pBAD,Methanol,LB,0.26380951760789845,0.7754116752363935
24.776374223067915,6.172803240139173,P. pastoris,pTrc,Arabinose,YPD,0.5338756544125033,0.675936743042833
36.1569952293015,4.331348607622075,P. pastoris,pET,IPTG,TB,0.4752224910391822,0.5410079146451208
35.134484326145575,4.6921617357351835,P. pastoris,pET,IPTG,TB,0.4068549237880436,0.48712449426609383
27.74616479735712,3.4252647852459646,E. coli,pTrc,IPTG,M9,0.5686538368082364,0.6110997862902567
30.542254162626122,4.2395107497760405,S. cerevisiae,pBAD,Arabinose,TB,0.47752255141100763,0.44204395740387886
24.715480110679255,3.363617763578909,P. pastoris,pTrc,Methanol,YPD,0.39182679614768423,0.8235085461220298
23.19805971530394,2.439175542610662,E. coli,pTrc,IPTG,LB,0.22327333598363094,0.37236682967389034
27.882872883979697,5.620691560288267,S. cerevisiae,pBAD,Methanol,M9,0.5662374640619803,0.6248513075892621
26.0069878764429,6.009276791330097,S. cerevisiae,pTrc,Methanol,YPD,0.26734891815857775,0.7872967796114938
29.922153901464824,5.716942076057687,E. coli,pTrc,Arabinose,TB,0.554429722471702,0.6035787660567202
21.321488828404743,4.780964262803434,E. coli,pTrc,IPTG,TB,0.4405109221597566,0.7813904846768491
36.56471173032483,4.278714681075379,P. pastoris,pBAD,Methanol,YPD,0.5222026959325926,0.36734800308050264
36.76558265615325,7.180001897430952,S. cerevisiae,pET,IPTG,LB,0.7616420479106262,0.45584876962375537
31.868749138335666,5.114490710817308,S. cerevisiae,pET,IPTG,LB,0.313566668257038,0.29625855144668256
29.113638227850046,4.875091265778385,E. coli,pBAD,Arabinose,M9,0.5550234809711223,0.49660495664479404
25.26196947686757,2.153852394838614,S. cerevisiae,pET,IPTG,TB,0.40172240788035873,0.3935806776396375
33.834515335018125,4.047486965756939,P. pastoris,pTrc,IPTG,YPD,0.45301245279150476,0.5327022108364432
31.64042993341595,4.281173712715143,S. cerevisiae,pET,Methanol,LB,0.35052929112969305,0.3710824691138838
22.76448796886315,4.392936685381403,E. coli,pTrc,Arabinose,M9,0.5131763081836751,0.6415552024557428
35.48576213639532,5.4810342153639935,E. coli,pET,IPTG,TB,0.6092332754989236,0.4097802766544963
33.98313312969387,5.2016152803612705,P. pastoris,pBAD,Methanol,TB,0.4053094356104151,0.44386583322238327
36.14659852596271,5.647430556760668,P. pastoris,pET,Arabinose,M9,0.4461397178074904,0.5180783578759451
32.33723164260212,6.58929956925277,S. cerevisiae,pET,Arabinose,M9,0.5358180376996449,0.5678037292903649
30.428058330908428,6.877914432296561,S. cerevisiae,pET,Methanol,LB,0.5500515382559779,0.6734034082456104
27.11013161694052,6.308738457358967,E. coli,pBAD,Methanol,YPD,0.4252619441495642,0.7562559244137048
35.856384217018224,7.733142175729608,P. pastoris,pET,Methanol,TB,0.49967911083210864,0.659587528097129
34.72308612150694,2.10939549605817,P. pastoris,pBAD,Methanol,YPD,0.3275686951601901,0.3119270664758892
20.768717391805218,3.174667914101277,P. pastoris,pTrc,Methanol,TB,0.08859493074783335,0.6925524979933001
20.448238566453284,2.045377249868853,S. cerevisiae,pET,IPTG,TB,0.19498519223350572,0.49441603060042266
26.399877236926844,5.884848284927618,P. pastoris,pBAD,IPTG,YPD,0.41288523500020585,0.6452742707424755
33.77940662329116,7.388183293699921,E. coli,pBAD,Arabinose,M9,0.7310214954535761,0.6052987458999742
